
---------- Begin Simulation Statistics ----------
sim_seconds                                  3.443343                       # Number of seconds simulated
system.l2.ReadExReq_avg_miss_latency::cpu.data 82030.905097                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::total 82030.905097                       # average ReadExReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::cpu.inst 92632.869810                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::total 92632.869810                       # average ReadCleanReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::cpu.data 92785.992578                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::total 92785.992578                       # average ReadSharedReq miss latency
system.l2.demand_avg_miss_latency::cpu.dtb.walker 129072.853333                       # average overall miss latency
system.l2.demand_avg_miss_latency::cpu.itb.walker 98341.619048                       # average overall miss latency
system.l2.demand_avg_miss_latency::cpu.inst 92632.869810                       # average overall miss latency
system.l2.demand_avg_miss_latency::cpu.data 89724.167886                       # average overall miss latency
system.l2.demand_avg_miss_latency::total 91209.438430                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu.dtb.walker 129072.853333                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu.itb.walker 98341.619048                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu.inst 92632.869810                       # average overall miss latency
system.l2.overall_avg_miss_latency::cpu.data 89724.167886                       # average overall miss latency
system.l2.overall_avg_miss_latency::total 91209.438430                       # average overall miss latency
system.l2.blocked_cycles::no_mshrs                  0                       # number of cycles access was blocked
system.l2.blocked_cycles::no_targets                0                       # number of cycles access was blocked
system.l2.blocked::no_mshrs                         0                       # number of cycles access was blocked
system.l2.blocked::no_targets                       0                       # number of cycles access was blocked
system.l2.avg_blocked_cycles::no_mshrs            nan                       # average number of cycles each access was blocked
system.l2.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l2.writebacks::writebacks                  746                       # number of writebacks
system.l2.writebacks::total                       746                       # number of writebacks
system.l2.ReadCleanReq_mshr_hits::cpu.inst            6                       # number of ReadCleanReq MSHR hits
system.l2.ReadCleanReq_mshr_hits::total             6                       # number of ReadCleanReq MSHR hits
system.l2.ReadSharedReq_mshr_hits::cpu.data           34                       # number of ReadSharedReq MSHR hits
system.l2.ReadSharedReq_mshr_hits::total           34                       # number of ReadSharedReq MSHR hits
system.l2.demand_mshr_hits::cpu.inst                6                       # number of demand (read+write) MSHR hits
system.l2.demand_mshr_hits::cpu.data               34                       # number of demand (read+write) MSHR hits
system.l2.demand_mshr_hits::total                  40                       # number of demand (read+write) MSHR hits
system.l2.overall_mshr_hits::cpu.inst               6                       # number of overall MSHR hits
system.l2.overall_mshr_hits::cpu.data              34                       # number of overall MSHR hits
system.l2.overall_mshr_hits::total                 40                       # number of overall MSHR hits
system.l2.ReadReq_mshr_misses::cpu.dtb.walker           75                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu.itb.walker           21                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::total               96                       # number of ReadReq MSHR misses
system.l2.ReadExReq_mshr_misses::cpu.data         2413                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::total           2413                       # number of ReadExReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::cpu.inst         6738                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::total         6738                       # number of ReadCleanReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::cpu.data         6029                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::total         6029                       # number of ReadSharedReq MSHR misses
system.l2.demand_mshr_misses::cpu.dtb.walker           75                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu.itb.walker           21                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu.inst           6738                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu.data           8442                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::total             15276                       # number of demand (read+write) MSHR misses
system.l2.overall_mshr_misses::cpu.dtb.walker           75                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu.itb.walker           21                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu.inst          6738                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu.data          8442                       # number of overall MSHR misses
system.l2.overall_mshr_misses::total            15276                       # number of overall MSHR misses
system.l2.ReadReq_mshr_uncacheable::cpu.data         4534                       # number of ReadReq MSHR uncacheable
system.l2.ReadReq_mshr_uncacheable::total         4534                       # number of ReadReq MSHR uncacheable
system.l2.WriteReq_mshr_uncacheable::cpu.data         4907                       # number of WriteReq MSHR uncacheable
system.l2.WriteReq_mshr_uncacheable::total         4907                       # number of WriteReq MSHR uncacheable
system.l2.overall_mshr_uncacheable_misses::cpu.data         9441                       # number of overall MSHR uncacheable misses
system.l2.overall_mshr_uncacheable_misses::total         9441                       # number of overall MSHR uncacheable misses
system.l2.ReadReq_mshr_miss_latency::cpu.dtb.walker      9198460                       # number of ReadReq MSHR miss cycles
system.l2.ReadReq_mshr_miss_latency::cpu.itb.walker      1929415                       # number of ReadReq MSHR miss cycles
system.l2.ReadReq_mshr_miss_latency::total     11127875                       # number of ReadReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::cpu.data    182562653                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::total    182562653                       # number of ReadExReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::cpu.inst    581179079                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::total    581179079                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::cpu.data    521536881                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::total    521536881                       # number of ReadSharedReq MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu.dtb.walker      9198460                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu.itb.walker      1929415                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu.inst    581179079                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::cpu.data    704099534                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::total   1296406488                       # number of demand (read+write) MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu.dtb.walker      9198460                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu.itb.walker      1929415                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu.inst    581179079                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::cpu.data    704099534                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::total   1296406488                       # number of overall MSHR miss cycles
system.l2.ReadReq_mshr_uncacheable_latency::cpu.data    508956701                       # number of ReadReq MSHR uncacheable cycles
system.l2.ReadReq_mshr_uncacheable_latency::total    508956701                       # number of ReadReq MSHR uncacheable cycles
system.l2.overall_mshr_uncacheable_latency::cpu.data    508956701                       # number of overall MSHR uncacheable cycles
system.l2.overall_mshr_uncacheable_latency::total    508956701                       # number of overall MSHR uncacheable cycles
system.l2.ReadReq_mshr_miss_rate::cpu.dtb.walker     0.005000                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::cpu.itb.walker     0.009417                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::total      0.005571                       # mshr miss rate for ReadReq accesses
system.l2.ReadExReq_mshr_miss_rate::cpu.data     0.275237                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total     0.275237                       # mshr miss rate for ReadExReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::cpu.inst     0.029878                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::total     0.029878                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::cpu.data     0.129689                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::total     0.129689                       # mshr miss rate for ReadSharedReq accesses
system.l2.demand_mshr_miss_rate::cpu.dtb.walker     0.005000                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu.itb.walker     0.009417                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu.inst     0.029878                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::cpu.data     0.152783                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::total       0.051261                       # mshr miss rate for demand accesses
system.l2.overall_mshr_miss_rate::cpu.dtb.walker     0.005000                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu.itb.walker     0.009417                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu.inst     0.029878                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::cpu.data     0.152783                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::total      0.051261                       # mshr miss rate for overall accesses
system.l2.ReadReq_avg_mshr_miss_latency::cpu.dtb.walker 122646.133333                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::cpu.itb.walker 91876.904762                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_miss_latency::total 115915.364583                       # average ReadReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::cpu.data 75657.958143                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::total 75657.958143                       # average ReadExReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::cpu.inst 86253.944642                       # average ReadCleanReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::total 86253.944642                       # average ReadCleanReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::cpu.data 86504.707414                       # average ReadSharedReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::total 86504.707414                       # average ReadSharedReq mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu.dtb.walker 122646.133333                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu.itb.walker 91876.904762                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu.inst 86253.944642                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::cpu.data 83404.351339                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::total 84865.572663                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu.dtb.walker 122646.133333                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu.itb.walker 91876.904762                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu.inst 86253.944642                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::cpu.data 83404.351339                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::total 84865.572663                       # average overall mshr miss latency
system.l2.ReadReq_avg_mshr_uncacheable_latency::cpu.data 112253.352669                       # average ReadReq mshr uncacheable latency
system.l2.ReadReq_avg_mshr_uncacheable_latency::total 112253.352669                       # average ReadReq mshr uncacheable latency
system.l2.overall_avg_mshr_uncacheable_latency::cpu.data 53909.194047                       # average overall mshr uncacheable latency
system.l2.overall_avg_mshr_uncacheable_latency::total 53909.194047                       # average overall mshr uncacheable latency
system.membus.snoop_filter.tot_requests         19267                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.hit_single_requests         3337                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_multi_requests           48                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.membus.trans_dist::ReadReq            27532844                       # Transaction distribution
system.membus.trans_dist::ReadResp           27545729                       # Transaction distribution
system.membus.trans_dist::WriteReq               4907                       # Transaction distribution
system.membus.trans_dist::WriteResp              4907                       # Transaction distribution
system.membus.trans_dist::WritebackDirty         1402                       # Transaction distribution
system.membus.trans_dist::CleanEvict             1903                       # Transaction distribution
system.membus.trans_dist::UpgradeReq               11                       # Transaction distribution
system.membus.trans_dist::ReadExReq              2402                       # Transaction distribution
system.membus.trans_dist::ReadExResp             2402                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq         12885                       # Transaction distribution
system.membus.trans_dist::InvalidateReq           664                       # Transaction distribution
system.membus.trans_dist::InvalidateResp           15                       # Transaction distribution
system.membus.pkt_count_system.realview.hdlcd.dma::system.mem_ctrls.port     55056620                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.realview.hdlcd.dma::total     55056620                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.iocache.mem_side::system.mem_ctrls.port         1364                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.iocache.mem_side::total         1364                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.bridge.slave         4704                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.Root_Complex.slave          624                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.realview.gic.pio         8354                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.realview.hdlcd.pio          848                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::system.mem_ctrls.port        37490                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count_system.l2.mem_side::total        52020                       # Packet count per connected master and slave (bytes)
system.membus.pkt_count::total               55110004                       # Packet count per connected master and slave (bytes)
system.membus.pkt_size_system.realview.hdlcd.dma::system.mem_ctrls.port   1761811840                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.realview.hdlcd.dma::total   1761811840                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.iocache.mem_side::system.mem_ctrls.port        83968                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.iocache.mem_side::total        83968                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.bridge.slave         4704                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.Root_Complex.slave          348                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.realview.gic.pio        16708                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.realview.hdlcd.pio         1696                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::system.mem_ctrls.port      2054272                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size_system.l2.mem_side::total      2077728                       # Cumulative packet size per connected master and slave (bytes)
system.membus.pkt_size::total              1763973536                       # Cumulative packet size per connected master and slave (bytes)
system.membus.snoops                               67                       # Total snoops (count)
system.membus.snoopTraffic                       6656                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples          27553713                       # Request fanout histogram
system.membus.snoop_fanout::mean             0.000002                       # Request fanout histogram
system.membus.snoop_fanout::stdev            0.001571                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                27553645    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                      68      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::2                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               1                       # Request fanout histogram
system.membus.snoop_fanout::total            27553713                       # Request fanout histogram
system.membus.reqLayer0.occupancy             4330508                       # Layer occupancy (ticks)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (%)
system.membus.reqLayer1.occupancy              607214                       # Layer occupancy (ticks)
system.membus.reqLayer1.utilization               0.0                       # Layer utilization (%)
system.membus.reqLayer3.occupancy             7677776                       # Layer occupancy (ticks)
system.membus.reqLayer3.utilization               0.0                       # Layer utilization (%)
system.membus.reqLayer6.occupancy              865804                       # Layer occupancy (ticks)
system.membus.reqLayer6.utilization               0.0                       # Layer utilization (%)
system.membus.reqLayer7.occupancy         34424190105                       # Layer occupancy (ticks)
system.membus.reqLayer7.utilization               1.0                       # Layer utilization (%)
system.membus.respLayer0.occupancy       141565029748                       # Layer occupancy (ticks)
system.membus.respLayer0.utilization              4.1                       # Layer utilization (%)
system.membus.respLayer2.occupancy             229870                       # Layer occupancy (ticks)
system.membus.respLayer2.utilization              0.0                       # Layer utilization (%)
system.membus.respLayer3.occupancy          157730504                       # Layer occupancy (ticks)
system.membus.respLayer3.utilization              0.0                       # Layer utilization (%)
system.membus.badaddr_responder.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.pcie1.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.pcie3.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.pcie4.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.pcie5.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.pcie6.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.pcie7.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.realview.realview_io.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.realview.dcc.osc_cpu.clock               16667                       # Clock period in ticks
system.realview.dcc.osc_ddr.clock               25000                       # Clock period in ticks
system.realview.dcc.osc_hsbm.clock              25000                       # Clock period in ticks
system.realview.dcc.osc_pxl.clock                6734                       # Clock period in ticks
system.realview.dcc.osc_smb.clock               20000                       # Clock period in ticks
system.realview.dcc.osc_sys.clock               16667                       # Clock period in ticks
system.realview.energy_ctrl.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.realview.ethernet1.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.realview.ethernet1.descDMAReads              0                       # Number of descriptors the device read w/ DMA
system.realview.ethernet1.descDMAWrites             0                       # Number of descriptors the device wrote w/ DMA
system.realview.ethernet1.descDmaReadBytes            0                       # number of descriptor bytes read w/ DMA
system.realview.ethernet1.descDmaWriteBytes            0                       # number of descriptor bytes write w/ DMA
system.realview.ethernet1.postedSwi                 0                       # number of software interrupts posted to CPU
system.realview.ethernet1.coalescedSwi            nan                       # average number of Swi's coalesced into each post
system.realview.ethernet1.totalSwi                  0                       # total number of Swi written to ISR
system.realview.ethernet1.postedRxIdle              0                       # number of rxIdle interrupts posted to CPU
system.realview.ethernet1.coalescedRxIdle          nan                       # average number of RxIdle's coalesced into each post
system.realview.ethernet1.totalRxIdle               0                       # total number of RxIdle written to ISR
system.realview.ethernet1.postedRxOk                0                       # number of RxOk interrupts posted to CPU
system.realview.ethernet1.coalescedRxOk           nan                       # average number of RxOk's coalesced into each post
system.realview.ethernet1.totalRxOk                 0                       # total number of RxOk written to ISR
system.realview.ethernet1.postedRxDesc              0                       # number of RxDesc interrupts posted to CPU
system.realview.ethernet1.coalescedRxDesc          nan                       # average number of RxDesc's coalesced into each post
system.realview.ethernet1.totalRxDesc               0                       # total number of RxDesc written to ISR
system.realview.ethernet1.postedTxOk                0                       # number of TxOk interrupts posted to CPU
system.realview.ethernet1.coalescedTxOk           nan                       # average number of TxOk's coalesced into each post
system.realview.ethernet1.totalTxOk                 0                       # total number of TxOk written to ISR
system.realview.ethernet1.postedTxIdle              0                       # number of TxIdle interrupts posted to CPU
system.realview.ethernet1.coalescedTxIdle          nan                       # average number of TxIdle's coalesced into each post
system.realview.ethernet1.totalTxIdle               0                       # total number of TxIdle written to ISR
system.realview.ethernet1.postedTxDesc              0                       # number of TxDesc interrupts posted to CPU
system.realview.ethernet1.coalescedTxDesc          nan                       # average number of TxDesc's coalesced into each post
system.realview.ethernet1.totalTxDesc               0                       # total number of TxDesc written to ISR
system.realview.ethernet1.postedRxOrn               0                       # number of RxOrn posted to CPU
system.realview.ethernet1.coalescedRxOrn          nan                       # average number of RxOrn's coalesced into each post
system.realview.ethernet1.totalRxOrn                0                       # total number of RxOrn written to ISR
system.realview.ethernet1.coalescedTotal          nan                       # average number of interrupts coalesced into each post
system.realview.ethernet1.postedInterrupts            0                       # number of posts to CPU
system.realview.ethernet1.droppedPackets            0                       # number of packets dropped
system.realview.ethernet2.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.realview.ethernet2.descDMAReads              0                       # Number of descriptors the device read w/ DMA
system.realview.ethernet2.descDMAWrites             0                       # Number of descriptors the device wrote w/ DMA
system.realview.ethernet2.descDmaReadBytes            0                       # number of descriptor bytes read w/ DMA
system.realview.ethernet2.descDmaWriteBytes            0                       # number of descriptor bytes write w/ DMA
system.realview.ethernet2.postedSwi                 0                       # number of software interrupts posted to CPU
system.realview.ethernet2.coalescedSwi            nan                       # average number of Swi's coalesced into each post
system.realview.ethernet2.totalSwi                  0                       # total number of Swi written to ISR
system.realview.ethernet2.postedRxIdle              0                       # number of rxIdle interrupts posted to CPU
system.realview.ethernet2.coalescedRxIdle          nan                       # average number of RxIdle's coalesced into each post
system.realview.ethernet2.totalRxIdle               0                       # total number of RxIdle written to ISR
system.realview.ethernet2.postedRxOk                0                       # number of RxOk interrupts posted to CPU
system.realview.ethernet2.coalescedRxOk           nan                       # average number of RxOk's coalesced into each post
system.realview.ethernet2.totalRxOk                 0                       # total number of RxOk written to ISR
system.realview.ethernet2.postedRxDesc              0                       # number of RxDesc interrupts posted to CPU
system.realview.ethernet2.coalescedRxDesc          nan                       # average number of RxDesc's coalesced into each post
system.realview.ethernet2.totalRxDesc               0                       # total number of RxDesc written to ISR
system.realview.ethernet2.postedTxOk                0                       # number of TxOk interrupts posted to CPU
system.realview.ethernet2.coalescedTxOk           nan                       # average number of TxOk's coalesced into each post
system.realview.ethernet2.totalTxOk                 0                       # total number of TxOk written to ISR
system.realview.ethernet2.postedTxIdle              0                       # number of TxIdle interrupts posted to CPU
system.realview.ethernet2.coalescedTxIdle          nan                       # average number of TxIdle's coalesced into each post
system.realview.ethernet2.totalTxIdle               0                       # total number of TxIdle written to ISR
system.realview.ethernet2.postedTxDesc              0                       # number of TxDesc interrupts posted to CPU
system.realview.ethernet2.coalescedTxDesc          nan                       # average number of TxDesc's coalesced into each post
system.realview.ethernet2.totalTxDesc               0                       # total number of TxDesc written to ISR
system.realview.ethernet2.postedRxOrn               0                       # number of RxOrn posted to CPU
system.realview.ethernet2.coalescedRxOrn          nan                       # average number of RxOrn's coalesced into each post
system.realview.ethernet2.totalRxOrn                0                       # total number of RxOrn written to ISR
system.realview.ethernet2.coalescedTotal          nan                       # average number of interrupts coalesced into each post
system.realview.ethernet2.postedInterrupts            0                       # number of posts to CPU
system.realview.ethernet2.droppedPackets            0                       # number of packets dropped
system.realview.ethernet3.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.realview.ethernet3.descDMAReads              0                       # Number of descriptors the device read w/ DMA
system.realview.ethernet3.descDMAWrites             0                       # Number of descriptors the device wrote w/ DMA
system.realview.ethernet3.descDmaReadBytes            0                       # number of descriptor bytes read w/ DMA
system.realview.ethernet3.descDmaWriteBytes            0                       # number of descriptor bytes write w/ DMA
system.realview.ethernet3.postedSwi                 0                       # number of software interrupts posted to CPU
system.realview.ethernet3.coalescedSwi            nan                       # average number of Swi's coalesced into each post
system.realview.ethernet3.totalSwi                  0                       # total number of Swi written to ISR
system.realview.ethernet3.postedRxIdle              0                       # number of rxIdle interrupts posted to CPU
system.realview.ethernet3.coalescedRxIdle          nan                       # average number of RxIdle's coalesced into each post
system.realview.ethernet3.totalRxIdle               0                       # total number of RxIdle written to ISR
system.realview.ethernet3.postedRxOk                0                       # number of RxOk interrupts posted to CPU
system.realview.ethernet3.coalescedRxOk           nan                       # average number of RxOk's coalesced into each post
system.realview.ethernet3.totalRxOk                 0                       # total number of RxOk written to ISR
system.realview.ethernet3.postedRxDesc              0                       # number of RxDesc interrupts posted to CPU
system.realview.ethernet3.coalescedRxDesc          nan                       # average number of RxDesc's coalesced into each post
system.realview.ethernet3.totalRxDesc               0                       # total number of RxDesc written to ISR
system.realview.ethernet3.postedTxOk                0                       # number of TxOk interrupts posted to CPU
system.realview.ethernet3.coalescedTxOk           nan                       # average number of TxOk's coalesced into each post
system.realview.ethernet3.totalTxOk                 0                       # total number of TxOk written to ISR
system.realview.ethernet3.postedTxIdle              0                       # number of TxIdle interrupts posted to CPU
system.realview.ethernet3.coalescedTxIdle          nan                       # average number of TxIdle's coalesced into each post
system.realview.ethernet3.totalTxIdle               0                       # total number of TxIdle written to ISR
system.realview.ethernet3.postedTxDesc              0                       # number of TxDesc interrupts posted to CPU
system.realview.ethernet3.coalescedTxDesc          nan                       # average number of TxDesc's coalesced into each post
system.realview.ethernet3.totalTxDesc               0                       # total number of TxDesc written to ISR
system.realview.ethernet3.postedRxOrn               0                       # number of RxOrn posted to CPU
system.realview.ethernet3.coalescedRxOrn          nan                       # average number of RxOrn's coalesced into each post
system.realview.ethernet3.totalRxOrn                0                       # total number of RxOrn written to ISR
system.realview.ethernet3.coalescedTotal          nan                       # average number of interrupts coalesced into each post
system.realview.ethernet3.postedInterrupts            0                       # number of posts to CPU
system.realview.ethernet3.droppedPackets            0                       # number of packets dropped
system.realview.ethernet5.pwrStateResidencyTicks::UNDEFINED 39323813236154                       # Cumulative time (in ticks) in various power states
system.realview.ethernet5.descDMAReads              0                       # Number of descriptors the device read w/ DMA
system.realview.ethernet5.descDMAWrites             0                       # Number of descriptors the device wrote w/ DMA
system.realview.ethernet5.descDmaReadBytes            0                       # number of descriptor bytes read w/ DMA
system.realview.ethernet5.descDmaWriteBytes            0                       # number of descriptor bytes write w/ DMA
system.realview.ethernet5.postedSwi                 0                       # number of software interrupts posted to CPU
system.realview.ethernet5.coalescedSwi            nan                       # average number of Swi's coalesced into each post
system.realview.ethernet5.totalSwi                  0                       # total number of Swi written to ISR
system.realview.ethernet5.postedRxIdle              0                       # number of rxIdle interrupts posted to CPU
system.realview.ethernet5.coalescedRxIdle          nan                       # average number of RxIdle's coalesced into each post
system.realview.ethernet5.totalRxIdle               0                       # total number of RxIdle written to ISR
system.realview.ethernet5.postedRxOk                0                       # number of RxOk interrupts posted to CPU
system.realview.ethernet5.coalescedRxOk           nan                       # average number of RxOk's coalesced into each post
system.realview.ethernet5.totalRxOk                 0                       # total number of RxOk written to ISR
system.realview.ethernet5.postedRxDesc              0                       # number of RxDesc interrupts posted to CPU
system.realview.ethernet5.coalescedRxDesc          nan                       # average number of RxDesc's coalesced into each post
system.realview.ethernet5.totalRxDesc               0                       # total number of RxDesc written to ISR
system.realview.ethernet5.postedTxOk                0                       # number of TxOk interrupts posted to CPU
system.realview.ethernet5.coalescedTxOk           nan                       # average number of TxOk's coalesced into each post
system.realview.ethernet5.totalTxOk                 0                       # total number of TxOk written to ISR
system.realview.ethernet5.postedTxIdle              0                       # number of TxIdle interrupts posted to CPU
